X,Y,Wattage,Status
994853.056102362,449294.045275591,12.0,Active
994852.100721784,449352.90452756,12.0,Active
994976.732611548,449293.102362208,12.0,Active
994981.211614173,449356.350393698,12.0,Active
995064.301181104,449290.762139104,12.0,Active
995317.808727033,449292.269356959,12.0,Active
995104.461942255,442480.627624676,12.0,Active
995097.557414699,442641.676837273,12.0,Active
995149.543963253,442391.806102365,12.0,Active
994021.893700786,446966.955380574,12.0,Active
994034.091863517,446906.100065619,12.0,Active
994740.593503937,447926.635498688,12.0,Active
994746.724737532,447863.020013124,12.0,Active
994879.446850393,447927.140091866,12.0,Active
994874.117125984,447865.605643041,12.0,Active
995088.511154857,447867.41141732,12.0,Active
995078.04035433,447928.619750656,12.0,Active
995170.335958004,447871.510826774,12.0,Active
995231.298556432,447936.814304464,12.0,Active
995247.977034122,447869.654199474,12.0,Active
995366.785104986,447863.797572181,12.0,Active
995470.669619422,447936.395669289,12.0,Active
995510.670603674,447854.88976378,12.0,Active
992330.281496063,449782.692257218,12.0,Active
994707.7335958,449772.348097116,12.0,Active
993163.840223096,448784.416666664,12.0,Active
993100.402887139,448648.876312338,12.0,Active
993157.316929135,448647.559383199,12.0,Active
993103.07906824,448520.832349084,12.0,Active
994047.449803151,448873.390091866,12.0,Active
994110.347769029,448786.500656165,12.0,Active
994049.723425198,448655.003608927,12.0,Active
994110.480314959,448652.787401572,12.0,Active
994053.938648295,448528.169947505,12.0,Active
994113.067585301,448531.706036747,12.0,Active
994052.570538059,448399.733595803,12.0,Active
993097.58070866,448779.455052495,12.0,Active
995148.104658794,442546.947834648,12.0,Active
991255.708989501,448547.146981627,12.0,Active
993142.453083988,449802.588254593,12.0,Active
993070.95964567,449742.649606302,12.0,Active
993143.454724409,449741.659448817,12.0,Active
993082.119750656,449606.384842522,12.0,Active
993141.18405512,449610.035433069,12.0,Active
993093.062664043,449133.751640417,12.0,Active
993154.617454067,448998.961614177,12.0,Active
996110.277230971,449308.53313648,12.0,Active
993725.574475065,442849.589238845,12.0,Active
993716.800524935,443166.944225721,12.0,Active
993660.183727033,443256.062007874,12.0,Active
993713.629921261,443476.719488189,12.0,Active
993652.983923886,443570.356627293,12.0,Active
992398.205052495,445287.104330711,12.0,Active
992439.267060369,445344.539370082,12.0,Active
992573.479986876,445076.3011811,12.0,Inactive
992737.864829395,445104.018700786,12.0,Active
992669.497047246,445046.088254593,12.0,Active
992554.707349081,445219.787401572,12.0,Active
992724.770997375,445252.738188975,12.0,Active
994682.053805776,442220.500984251,12.0,Active
994632.154855642,442154.969816275,12.0,Active
994635.630577426,441825.670603678,12.0,Active
994633.484908137,441994.464238845,12.0,Active
995095.014107611,443109.297244094,12.0,Active
995095.938648295,442952.899278216,12.0,Active
993732.996719159,442209.193897635,12.0,Active
993730.754593175,442371.925196849,12.0,Active
993729.419619422,442522.97834646,12.0,Active
993668.293307088,442611.274278216,12.0,Active
993673.413057745,442290.863188975,12.0,Active
993726.300524935,442690.428149603,12.0,Active
993665.389435697,442768.422244094,12.0,Active
993665.847440943,442930.122375324,12.0,Active
993663.843503937,443086.914370082,12.0,Active
993720.267716534,443005.587926507,12.0,Active
994107.542322833,444991.476377949,12.0,Active
994173.105643045,444999.085958004,12.0,Active
994114.54429134,444735.017716534,12.0,Active
994617.298884515,443206.319881886,12.0,Active
994608.486548558,443582.844160102,12.0,Active
994615.447506562,443101.157152228,12.0,Active
994671.165682416,442705.51476378,12.0,Active
994619.540026248,442772.052493438,12.0,Active
994672.695866141,442864.368766405,12.0,Active
994616.981627297,442928.090551183,12.0,Active
994669.896981627,443009.103674538,12.0,Active
994622.452099737,442624.968175851,12.0,Active
994624.157808401,442467.445538059,12.0,Active
994625.309383202,442302.641732283,12.0,Active
994678.495078739,442513.769685037,12.0,Active
994679.633530185,442385.348425195,12.0,Active
994176.361548558,444519.472440943,12.0,Active
994111.42847769,444517.442585304,12.0,Active
994114.30511811,444471.989501312,12.0,Active
994181.413057745,444472.947178476,12.0,Active
994113.51312336,444596.411745407,12.0,Active
994173.517388452,444596.215223096,12.0,Active
992839.265748031,445010.826115489,12.0,Active
992893.297244094,444965.29986877,12.0,Active
993163.804133859,444046.203740157,12.0,Active
993930.451443568,447913.272309713,12.0,Active
993929.465551183,447849.957349084,12.0,Active
992535.441929135,445412.686679788,12.0,Active
992773.967847768,445439.942585304,12.0,Active
992472.583661418,445456.207677163,12.0,Active
993716.284448817,443316.34186352,12.0,Active
993655.695866141,443413.923884511,12.0,Active
994131.963254593,447368.584973752,12.0,Active
996760.433727033,450802.888779528,12.0,Active
1003439.19291339,447384.61942257,12.0,Active
995873.481299214,446876.871062994,12.0,Active
995548.782480314,446768.350393698,12.0,Active
995562.774606299,445821.547900259,12.0,Active
1001703.81856955,449401.541338585,12.0,Active
1001701.21456693,449449.907152228,12.0,Active
1001653.72769029,449400.722440943,12.0,Active
1001654.5019685,449451.666010499,12.0,Active
1001252.38910761,449393.441601053,12.0,Active
1001250.69028872,449444.362532809,12.0,Active
1001203.39238845,449442.47834646,12.0,Active
1001202.59416011,449394.081692912,12.0,Active
1003485.97900262,447510.568897635,12.0,Active
1003483.48261155,447716.111220472,12.0,Active
1003490.58956693,447242.83070866,12.0,Active
1001841.73031496,449406.481627293,12.0,Active
1001839.0,449449.436679788,12.0,Active
1001974.02690289,449409.81824147,12.0,Active
1001970.80380578,449458.17847769,12.0,Active
1002103.48687664,449456.474409446,12.0,Active
1002103.25065617,449411.047900259,12.0,Active
992165.304133859,447496.259842522,12.0,Active
992163.41699475,447520.612532809,12.0,Active
992165.561351705,447438.548228346,12.0,Active
992223.792979002,447808.018700786,12.0,Active
992188.641732283,447673.423884511,12.0,Active
996563.307742782,449800.886154853,12.0,Active
996682.589895014,449848.572506562,12.0,Active
996651.783792652,449804.179133855,12.0,Active
996997.15059055,445842.94652231,12.0,Active
996947.224737532,445916.539698161,12.0,Active
996994.048884515,445978.889107615,12.0,Active
996937.686679792,446049.419619426,12.0,Active
996989.045275591,446126.930446193,12.0,Active
996939.700787403,446208.172572181,12.0,Active
996791.028871391,449182.03313648,12.0,Active
996833.242782153,449247.597769029,12.0,Active
996841.816929135,449125.609580055,12.0,Active
995662.976377953,449307.757545933,12.0,Active
995789.699146982,449305.0511811,12.0,Active
995799.78116798,449367.504921257,12.0,Active
996935.44488189,445760.391404197,12.0,Active
995098.997375328,442803.502296589,12.0,Active
993712.033464566,443639.86023622,12.0,Active
993653.136811025,443703.541010499,12.0,Active
993708.907808401,443801.037729658,12.0,Active
996189.30511811,449413.320866145,12.0,Active
993648.260170605,443873.907808401,12.0,Active
994024.424868766,450223.69094488,12.0,Active
993124.383530185,450557.006561682,12.0,Active
996760.992782153,450334.050853021,12.0,Active
995995.298556432,450323.193897635,12.0,Active
990735.294619422,445461.699146979,12.0,Active
990392.728018373,445519.099081367,12.0,Active
992197.660761155,447667.682086617,12.0,Active
996049.317585301,446510.605971128,12.0,Active
993032.023293965,444571.583661415,12.0,Active
993036.996719159,444511.952427819,12.0,Active
996047.897637796,445975.764435694,12.0,Active
994142.430774279,446816.796587929,12.0,Active
994089.054790027,446684.61811024,12.0,Active
994134.488845143,446968.031496063,12.0,Active
1003429.40026247,447880.796587929,12.0,Active
996781.725065615,450503.493438318,12.0,Active
996818.870078739,450568.605643041,12.0,Active
994027.277887139,450131.979986876,12.0,Active
994093.399934385,449558.129921257,12.0,Active
992604.956692912,446136.82513123,12.0,Active
994078.643372703,450596.004265092,12.0,Active
994014.52395013,450538.315288715,12.0,Active
994093.618110236,450231.943569556,12.0,Active
995455.13812336,449301.076115489,12.0,Active
994042.859251969,449196.331036747,12.0,Active
993074.296259843,450275.688320212,12.0,Active
993141.896325458,450223.03871391,12.0,Active
991364.176181104,448821.809711285,12.0,Active
991273.745734908,449238.225393698,12.0,Active
991027.887795277,449236.568897635,12.0,Active
990814.130905513,449231.614829399,12.0,Active
990713.690616798,449106.211942255,12.0,Active
994129.911745407,447023.947834648,12.0,Active
994079.936023623,446807.100065619,12.0,Active
994130.750328083,447055.673884511,12.0,Active
994076.112532809,446889.655511811,12.0,Active
994134.187664043,447112.45800525,12.0,Active
994134.187664043,447112.45800525,12.0,Active
994134.495734908,447246.724409446,12.0,Active
993956.083989501,446963.178149603,12.0,Active
992324.256561682,446229.102362208,12.0,Active
994446.689960629,446009.339566931,12.0,Active
994589.466535434,445940.091535434,12.0,Active
995800.393372703,449364.723097116,12.0,Active
995656.30347769,449365.728674538,12.0,Active
995527.721128609,449302.536745407,12.0,Active
990717.414041996,449000.894356959,12.0,Active
990675.924540684,449229.615485564,12.0,Active
990538.933070865,449228.027887136,12.0,Active
995502.873687662,446570.568569556,12.0,Active
992293.634186354,446437.339238845,12.0,Active
992293.634186354,446437.339238845,12.0,Active
992293.634186354,446437.339238845,12.0,Active
993519.640748031,444987.988188975,12.0,Active
995182.081692912,449358.221784778,12.0,Active
996547.171259843,449384.571194224,12.0,Active
993196.572506562,446441.463910758,12.0,Active
993130.705052495,446485.837270342,12.0,Active
993575.501968503,444987.862860896,12.0,Active
993575.501968503,444987.862860896,12.0,Active
993632.280183729,444979.905839898,12.0,Active
993221.174212597,444600.168307088,12.0,Active
993651.076771654,444870.552165352,12.0,Active
993693.185039371,444899.753937006,12.0,Active
993634.237860892,444824.480971128,12.0,Active
993200.899606299,446238.52952756,12.0,Active
995059.459317584,449356.09547244,12.0,Active
994103.411745407,449185.657480314,12.0,Active
994105.714895014,449065.250656165,12.0,Active
994362.370078739,449284.373687662,12.0,Active
994165.80347769,445187.731627293,12.0,Active
994164.940288715,445333.091535434,12.0,Active
992908.873687662,444328.683398947,12.0,Active
994172.549868766,444874.269356959,12.0,Active
994173.105643045,444999.085629918,12.0,Active
994171.565616798,445070.695209973,12.0,Active
996009.652559057,449771.621062994,12.0,Active
996008.01476378,449851.28510499,12.0,Active
996215.971784778,449384.162401572,12.0,Active
995021.133858267,445719.77395013,12.0,Active
995106.291666668,445680.363188975,12.0,Active
993273.644685041,441733.249343835,12.0,Active
993273.644685041,441733.249343835,12.0,Active
993275.627952754,441643.456036747,12.0,Active
993303.995078739,440461.630905509,12.0,Active
993303.995078739,440461.630905509,12.0,Active
993211.909776904,440380.776574805,12.0,Active
993211.909776904,440380.776574805,12.0,Active
993304.379265092,440383.047572181,12.0,Active
993304.379265092,440383.047572181,12.0,Active
994664.132217847,445905.563976377,12.0,Active
994664.132217847,445905.563976377,12.0,Active
994754.976706035,445864.773293965,12.0,Active
994855.99835958,445806.030839898,12.0,Active
994911.221456692,445773.121391073,12.0,Active
993275.627952754,441643.456036747,12.0,Active
993280.299212597,441534.712926507,12.0,Active
993280.299212597,441534.712926507,12.0,Active
993280.814632546,441441.21358268,12.0,Active
993280.814632546,441441.21358268,12.0,Active
993280.082677167,441315.5738189,12.0,Active
993280.082677167,441315.5738189,12.0,Active
993292.725721784,440581.958333336,12.0,Active
993213.173228346,440483.023293965,12.0,Active
993213.173228346,440483.023293965,12.0,Active
994190.717191599,439671.591535434,12.0,Active
994251.009842519,439721.216207348,12.0,Active
994190.717191599,439671.591535434,12.0,Active
994248.438320208,439930.343503937,12.0,Active
994248.438320208,439930.343503937,12.0,Active
994184.886811025,439841.083661415,12.0,Active
993308.641076114,439619.41141732,12.0,Active
993303.087270342,439828.199475065,12.0,Active
993300.868766405,439718.158464566,12.0,Active
994617.29593176,443206.319553807,12.0,Active
994613.915682416,443419.794947505,12.0,Active
994608.47440945,443582.843832023,12.0,Active
994606.032480314,443784.677821524,12.0,Active
994605.710958004,443920.048228346,12.0,Active
994601.568569552,444212.893372707,12.0,Active
993616.83070866,448325.143372707,12.0,Active
993659.44488189,448325.298228346,12.0,Active
993079.44324147,449937.736876637,12.0,Active
993149.310039371,449940.172572181,12.0,Active
994038.40452756,452746.938648291,12.0,Active
993990.397965878,452696.399606302,12.0,Active
994037.199803151,452808.935695536,12.0,Active
993994.536417324,452825.854330711,12.0,Active
994253.922900263,439551.469160102,12.0,Active
994253.922900263,439551.469160102,12.0,Active
994192.471456692,439473.320866145,12.0,Active
994191.682742782,439486.58628609,12.0,Active
994251.009842519,439721.216207348,12.0,Active
994121.517388452,447849.474081367,12.0,Active
993992.150918636,452506.132545933,12.0,Active
993154.28116798,449109.602034122,12.0,Active
995921.704396326,450257.441601053,12.0,Active
990464.974081364,445430.512795277,12.0,Active
996825.657808401,449866.215551183,12.0,Active
992888.19488189,445390.133202098,12.0,Active
993711.07906824,444496.437664039,12.0,Active
993712.226706035,444366.561023623,12.0,Active
